"","247","248","249","250","251","252","253","254","256","259","260","261","262","265","266","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","284","285","287","290","291","292","293","294","297","298","300","301","302","303","304","305","306","307","308","309","310","311","213","215","217","219","201","221","223","225","227","229","231","233","235","237","239","203","241","243","245","205","207","209","210","214","216","218","220","222","224","226","228","202","230","232","234","236","238","240","242","244","246","204","206","208"
"aDC",2.40282210617057e-20,0.21681966724765,0.0176252608665042,0.0945176741671014,0.12464970649267,0.101097675067066,0.00757959321564652,0.00800383596014843,0.0520196640517883,0.0596957545158544,0.185841454647532,9.92400145607481e-20,1.49555262350041e-20,0.362219187717122,0.0463192221985909,0.107443669343374,0.230639379866159,0.452994012389642,0.125888780531459,0.0711873923368351,0.434118725209473,0.147993022233181,0.0394148118335095,0.175939263645176,1.61536405700093e-18,0.137165733055851,0.0852699065422176,0.0776689407558653,0,3.88211839306648e-17,0.0442484739037456,0.108499980380491,0.04769241808859,0.0833202434945893,1.42295980033615e-17,1.99318432917401e-18,1.86815031802212e-17,0,0.11956547267344,0,0.0926139468064812,0.0527472679825911,0,0.0102303199638585,1.10172148771624e-19,0.0133097208806247,6.84478812458564e-18,1.07512808410892e-17,3.09759441698482e-18,0.0830265422084142,0.00813211525644445,0,0.0596981760748967,0.0778341274176874,0.455623528448102,0.0376986628106967,0.395302067884348,0.116252931942454,0.0527460172801854,0.0362084780938401,0.230907906702963,0.235927062917581,0.000487741417674915,0.238942279506223,0.0615111410616915,0.0119553716256933,0.337992539639125,0.175519075596741,0.127172667517561,0.0318651330426588,0.0232472745599754,0.182087218926763,0.0831223649893718,0.218894247579087,0.134368491856733,0.0822124786518484,0.00959476405902983,2.3334311659029e-19,0,0,0.00238920873679824,0,0,0.0190623874861941,0.018552755600502,0.0205132978540392,0.0795806136297229,1.00169133611618e-17,8.46422974381745e-19,0.000145326533857909,0.085870107207336,1.01980307226486e-17,0,0.0258016249372151,0.124605272804828,0
"Adipocytes",7.79563257792346e-19,0.0271591571518124,0,8.34514744130063e-20,0.0102623059117902,0.00390970663859294,2.65383299733936e-19,0.000986401356603637,0,0.37391387135291,0,0.0553643346747552,5.19446151743768e-19,3.41319958568415e-19,5.86954490004542e-20,0.0799311072188737,0.0134224050156152,0.0787792329344049,0.0990929563737059,0,0.303717853298446,0.0818800638955185,4.39707476939428e-19,0.00173949114746578,1.14988809508591e-18,0.0206560474809881,0.00477052638500776,0.248761509446872,0.408057321019778,0.470790205572846,0.504459845872155,0.539877090385244,0.0846903054097955,0.560834183638138,0.438771266928417,0.624747231481918,0.317229195963004,0.112166369790783,0.0830375520978674,0.0759655177096579,0.137249424275675,0.000995448435186127,0.441666280034276,0.00925571062003995,0.0673481290571991,0.234259679866882,0.320705292188713,0.423562700595644,0.387442040265347,0.316408693113791,0.0916441615873977,0.480043168565563,0.0826923047580551,0,2.19977999839308e-19,0,0,2.60828614310249e-20,0,0.0147349324176145,1.20220738816784e-18,1.47226755787286e-18,0,5.86901475969423e-19,0.00386434792370661,0.129765427236295,5.52065786799709e-19,0,5.79133854546099e-20,0.0213326422323829,0.0210639591126866,0.25083803786762,0.468942902112498,0.0182145083980719,0.352654814602794,0.338813108697412,0.51159612877155,0.484362653360246,0.330673386688807,0.604504680140309,0.493588369046272,0.620794772680187,0.454975921173368,0.528502982473807,0.247671525562877,0.596795498692266,0.597469793046194,0.393734652830312,0.58843192565575,0.0714574034701374,0.619249139311172,0.455293734040576,0.393443076626914,0.568386598196503,0.395534004586223,0.529061117996699
"Astrocytes",3.89077437739998e-17,0,0,0,3.02047222414752e-18,0,0,0,0,0,0,0,1.10311674995068e-18,0,0,0,8.61771342238405e-18,0,2.06190462512514e-17,0,0,0,0.0221029671042416,0.0232777579288387,8.93278031622368e-18,5.43541330146984e-19,1.67500509435776e-18,0,6.37468414106558e-19,0,8.82917874614057e-18,0,1.20854798235376e-17,3.29619352353669e-17,7.94696673057151e-18,1.32382278350554e-18,1.6121094571588e-17,0,0.017485458042705,2.2058628539467e-17,0,1.50651770716199e-18,1.74620860372334e-17,0,1.13857661283292e-17,2.04775881677763e-17,0,4.81590357698883e-18,2.50623680918166e-18,0,0,1.79050370719892e-18,3.56726899842702e-18,2.91466276613223e-18,0,7.8345493239612e-19,0,4.5770219642774e-19,7.81959723632009e-18,3.07984258734611e-18,1.18978739670062e-18,0,0,2.36813149627048e-18,0,0,6.84301970876764e-18,3.28311292132694e-18,1.29205104843768e-17,0,0,0,0,3.67765848939552e-18,0,1.58548900958789e-17,2.79330340711754e-17,2.1488123054938e-18,1.66993610610314e-17,0,1.96287341847968e-17,0,0,0,0,0,0,3.54560795733221e-18,0,0,0,1.94344975509787e-17,1.31270105257689e-17,0,0,1.69988909795429e-17
"B-cells",0.00213817100673857,0.150473540852903,2.77919500031694e-19,0.00898671491408427,0.0547817648992811,0.077640976059215,3.24922179770582e-18,2.33711265194963e-19,0.0429835116096446,0.0304741524460307,0.0838203287458998,1.05135520017616e-18,0.014521514222163,0.228680803161732,0,0.0404930906285084,0.0586343041156407,0.495766904766179,0.00941453806344469,2.60278892354181e-18,0.727776080265081,0.0297329533747643,1.06559465223122e-18,3.62561458997996e-18,7.52255438513089e-19,0,3.84613419646413e-18,9.21263699978231e-18,0,7.76215058290339e-18,5.34677560380916e-18,2.10458310411969e-17,0.00236094723281913,0,0,0,0,9.46442587290262e-18,0.0184882346626266,6.26513761615408e-18,3.22725014994758e-18,0,0,0,0,3.71491942238298e-19,0,0,0,9.93918271375137e-18,3.00415380273977e-18,0,0.0265361210015821,0.0092112665151122,0.108214532311635,0.0107250776289356,0.120413360651677,1.54698603982002e-19,0,0,0.0972363240403935,0.0339284624719603,3.60367444737457e-20,0.0630085418182674,0,1.31477123858748e-18,0.120373653038351,0,0.0185550626829604,7.45613383553479e-18,0,0,0,0.0317230410628194,1.7553237511838e-18,1.92152426269991e-18,8.10466791756545e-19,0,1.53908338060172e-18,5.94503879665011e-18,1.76148362054974e-18,8.96375734913623e-18,8.89837882785094e-19,2.12076300403227e-18,1.00018750856991e-18,4.88280983569714e-18,2.10728707087489e-18,1.94924374205443e-18,2.95197595095692e-18,0,0,4.10597784948219e-18,6.13603367894725e-18,0,7.9007409986826e-18,3.9364696107572e-18
"Basophils",4.9730185803613e-18,0.086338309149366,8.99533982183749e-20,0,1.10358705768277e-17,0.0154453006867542,0.0948829041195915,0.0940867865297988,0.0715251041011231,0.0382850176669977,0.168693119912759,0.120786113162165,0.0414933468381983,0.0229570091466076,0.137033019779368,6.56942688802184e-20,0.0352176144772277,0,0.116303013960555,1.18799677590088e-18,0.0777887498479468,0,1.21300626922111e-17,0.0815933816773612,0.023668256165177,0,0,2.97257535423512e-17,0,0,0,0.00499526844808972,0.125109835528277,0,1.59196397129674e-18,2.26555167011447e-17,0.082570565346482,0,0.165466585887182,0.0754274911520852,0,0.103186018869588,0.0286547876354483,0.0758227276322825,0.0256859238664123,0.00542470884126369,4.37354279298309e-17,1.56907227324003e-17,4.10782408887332e-18,0,0.060995296758602,2.81025694284732e-17,0,0.0172735327445148,0,0.135496405457424,0.0340834048741729,0.0389412135088783,0,0,0.0103870260084956,0.0635555803046978,0.0452410833794426,0.0123892741859728,0,1.44148239272288e-17,0.0273197413131091,0.0878644147046247,3.34995458377818e-18,0.0987984126742871,0.0481317000623624,0.0249544523521416,3.61985344679945e-17,0.152695745979838,0.100707455632988,0.0401049311735202,0.0444498441199703,0,0.0250886887217882,3.30824842188057e-18,5.19922588185256e-18,0,5.79432018735489e-18,0,0.00993601602280493,2.59208902665453e-17,0,0,5.62217655977433e-17,0.00428516055033065,2.45484838139044e-18,0,2.90701309342897e-20,0,0.0451000568464073,8.23271584257231e-18
"CD4+ memory T-cells",0.0175567115693017,0.0229061757256084,0.0136059353449924,0.0187359877272682,9.1278336193959e-05,0,4.48616780377965e-20,0,0.00866905573055909,0.0217684694772268,0.00221576519812211,0,0,0.0244693473298361,0,0.0255087177518018,0.038662012246837,0.0901889853263438,0.0153035820405121,0.00587878263774669,0.124260273710687,0.0047457752673606,0.0103278790362436,1.9377467311804e-19,0.00191158878923417,0.0091284763792227,0,0,9.71891336411561e-18,1.00947136203975e-17,5.70558624788197e-18,2.82234066977282e-18,0,1.01928858876099e-19,0,0,0,0.00095885407549389,0,0,0,0.0065293869021604,0,0,9.62502254487744e-19,0.00138619152741334,8.10890358658909e-18,1.14141635499289e-19,0,2.467681580822e-18,0,6.41094482189125e-18,1.00765042964446e-21,0,0.0209874974823679,0,0.00262476387084418,3.5136242326472e-19,0.00172846900151013,7.64285074449156e-19,0.0114715454510679,0,0,0.0102067936054252,5.25595467844415e-19,0,0.00908272607568933,0,0,0,8.82723854459494e-19,0,4.82670013530251e-20,0,0,4.47043427554338e-19,1.08892659880929e-18,7.67445643866048e-20,0,1.96201453539593e-18,5.24482409221855e-18,1.69900999995405e-18,0,0,0,2.39132291885972e-18,0,2.58862284642806e-18,1.41902677100472e-18,8.52847396847081e-20,0,0,0,1.26590695499962e-17,0,0
"CD4+ naive T-cells",0,0,0,0,0.00884802707076374,0,0,0,0,0.0191814256532228,0.00995719052229896,7.17501916623087e-18,1.94236813033697e-19,0.0499135212071471,4.26401482983675e-19,0,0.030316691228565,0.0333334591007231,0,0,0.147711058995513,0,0,7.15565961396139e-18,0,0,2.25476002170082e-18,0,2.99099338047931e-17,8.52332132321135e-18,0,9.49003240144016e-18,0,1.13060243078745e-17,1.9403976408841e-18,1.08390001483615e-18,9.05278937283933e-18,0,0.0171968475495638,1.22662601746107e-18,0,9.40651693242717e-05,3.97976373941353e-18,0,0,0,0,0,4.08160104475439e-18,1.74539339524177e-17,4.38973164848935e-18,0,0.00116512166564129,0,0.0347177404844506,5.15443708213902e-18,0.0104806163829897,0,0,4.44903859337844e-18,0.00322606271839167,0.0220433339710905,0,0,9.66849930077302e-19,8.66524104742799e-18,0.0212374949889403,0,0.00126901600769806,0,7.07817667186879e-18,5.76838678190537e-18,0.0185573483915063,0,2.82548299701395e-19,1.10643985964316e-17,2.12626747811401e-17,1.01107122892821e-17,0,0,6.98907521078094e-18,0,1.96930038867969e-17,1.2364516137637e-17,2.63999486662664e-18,4.74149331349031e-18,0,0,1.54651643569652e-17,1.32657114012007e-20,6.99287834130276e-18,8.60758992229071e-18,1.47520939782515e-18,0,1.26851016609519e-17,6.76885995882662e-18
"CD4+ T-cells",0,3.55296117529337e-18,3.33570230641791e-19,0,2.00174727890039e-21,0,0,9.41175143313479e-18,6.89899224035039e-19,0,1.90227289967274e-18,2.42372940217485e-18,5.49864028514315e-18,0.00441700572060029,3.81684095927455e-18,1.31319571738339e-19,0.00344052070259254,0.00524407458935157,2.45727899163924e-18,4.95796908313833e-18,0.0360552770244653,0,0,0,0,0,5.63932414245156e-18,2.55002864485861e-18,0,2.17491081130336e-17,0,2.64400220035167e-17,0,7.95855353710994e-18,1.76424868491854e-17,3.89292763904331e-17,1.92532232616786e-17,1.53264712706405e-17,0,1.42455324937767e-17,0,1.98465883412279e-19,0,8.93662366108613e-18,7.30933975306166e-18,5.63573850914126e-18,1.95162631238651e-17,0,1.23009977141584e-17,0,2.03500107550025e-18,2.31226229027438e-17,3.89458033750109e-19,3.95447687563755e-18,0.0119533907308884,0,0,3.65380180275872e-18,3.76751595612132e-18,2.31092033577782e-18,0.00946227064091645,0,8.56768833361879e-18,4.47048409369739e-19,9.16662657221724e-18,4.3572404707986e-18,0,4.75623677910332e-18,9.53407447999245e-18,1.09185673729359e-17,0,0,4.10504754978383e-19,0,0,0,5.1385450294472e-18,4.81911947033535e-18,3.20707354865768e-18,1.78830547120516e-17,4.40502365809554e-17,3.07244285106953e-17,0,2.50453002964807e-17,0,2.54604586531658e-17,2.26168538937962e-17,2.64343787248055e-18,3.15166698509386e-17,0,2.09093163808991e-17,0,3.79376167646187e-18,8.93760048764919e-18,4.92245080894743e-19,2.35522894469216e-17
"CD4+ Tcm",1.20228140750263e-17,2.72924657777732e-18,1.89763749254926e-18,3.8332802279027e-18,0.0517066525900227,0.0276828963787113,0,7.06119134862117e-18,0.00822005030757414,0.00676260200640114,0.0431698823946696,0,0.0159720922952154,0,0,0,0,0,4.72183115109942e-18,0,0,0,0,4.28028535584157e-18,1.12667164524806e-17,7.31436124786109e-18,0,0,0,2.50883902131543e-17,2.45484474101856e-20,1.50184778419454e-17,0,0,0.00639107224567789,0,0.049523730187051,2.95314026967764e-18,0.0314004683662629,0,0.0111461422067158,0.0311646849899496,0.00245603013168679,0.00639054205606062,0,2.31033962620632e-21,0,1.42336465060056e-18,1.95261815184875e-18,2.08545719372411e-18,0.00549500676363507,2.16727141338469e-17,0.0142306109703414,3.49736574797878e-21,0.0243455838523014,0.0384676458446747,0,0,4.99656660526731e-20,0.0427352631860313,0.0419909552300739,0.0536469406587912,0.0808135872148366,0.00618939613766531,0.00581026989314316,0.0067620677200598,3.4348443152097e-18,0.0178768833300589,0.0119177803372747,0,0.0196035176831027,0,0.0419177086023994,0,2.95933387157552e-19,0,0,0,4.49428437363511e-19,0,2.63327677088419e-20,0,0.0199190228153652,0.00645943096003084,0.0384262961908895,1.45790922283212e-18,0,0.030802050856325,7.12783885241468e-18,0.0545028948192987,5.16270285542566e-18,0.0112239307659666,0.0367327676677871,0,0,1.96720789702352e-19
